t_us,v
21600.0,2.79361
21800.0,0.943919
22000.0,1.65063
22200.0,2.35355
22400.0,0.510139
22600.0,2.79426
22800.0,0.940379
23000.0,1.65126
23200.0,2.35196
23400.0,0.510063
23600.0,2.78969
23800.0,0.941323
24000.0,1.64871
24200.0,2.35533
24400.0,0.510572
24600.0,2.78741
24800.0,0.942365
25000.0,1.6549
25200.0,2.35477
25400.0,0.510634
25600.0,2.78662
25800.0,0.95012
26000.0,1.64691
26200.0,2.35323
26400.0,0.511402
26600.0,2.79518
26800.0,0.943701
27000.0,1.65256
27200.0,2.35341
27400.0,0.509756
27600.0,2.79187
27800.0,0.942958
28000.0,1.64894
28200.0,2.3555
28400.0,0.505366
28600.0,2.78746
28800.0,0.947616
29000.0,1.65353
29200.0,2.35589
29400.0,0.50933
29600.0,2.79185
29800.0,0.946204
30000.0,1.64631
30200.0,2.35305
30400.0,0.510641
30600.0,2.79108
30800.0,0.946351
31000.0,1.65463
31200.0,2.34907
31400.0,0.506834
31600.0,2.7862
31800.0,0.944568
32000.0,1.65331
32200.0,2.35415
32400.0,0.508308
32600.0,2.79268
32800.0,0.940746
33000.0,1.65226
33200.0,2.35239
33400.0,0.503585
33600.0,2.79198
33800.0,0.949954
34000.0,1.64673
34200.0,2.35642
34400.0,0.505443
34600.0,2.79534
34800.0,0.942686
35000.0,1.65222
35200.0,2.3556
35400.0,0.50856
35600.0,2.79326
35800.0,0.94406
36000.0,1.65063
36200.0,2.35198
36400.0,0.506778
36600.0,2.78915
36800.0,0.9463
37000.0,1.64238
37200.0,2.35472
37400.0,0.503039
37600.0,2.7944
37800.0,0.943269
38000.0,1.64956
38200.0,2.35597
38400.0,0.51195
38600.0,2.78953
38800.0,0.943175
39000.0,1.64905
39200.0,2.35457
39400.0,0.509662
39600.0,2.79261
39800.0,0.944707
40000.0,1.64729
40200.0,2.35594
40400.0,0.510677
40600.0,2.78874
40800.0,0.944485
41000.0,1.64864
41200.0,2.35264
41400.0,0.508064
41600.0,2.79493
41800.0,0.944795
42000.0,1.65324
42200.0,2.35068
42400.0,0.510202
42600.0,2.79078
42800.0,0.940304
43000.0,1.64495
43200.0,2.35524
43400.0,0.506169
43600.0,2.78931
43800.0,0.94816
44000.0,1.64953
44200.0,2.35033
44400.0,0.51347
44600.0,2.79616
44800.0,0.942552
45000.0,1.64866
45200.0,2.35545
45400.0,0.508916
45600.0,2.78738
45800.0,0.950388
46000.0,1.65249
46200.0,2.35689
46400.0,0.507868
46600.0,2.79003
46800.0,0.951069
47000.0,1.65202
47200.0,2.35863
47400.0,0.505049
47600.0,2.79174
47800.0,0.941259
48000.0,1.65005
48200.0,2.35796
48400.0,0.505012
48600.0,2.79068
48800.0,0.948493
49000.0,1.65148
49200.0,2.35712
49400.0,0.506001
49600.0,2.79017
49800.0,0.947309
50000.0,1.64384
50200.0,2.35637
50400.0,0.506787
50600.0,2.79008
50800.0,0.951444
51000.0,1.65171
51200.0,2.35458
51400.0,0.511815
51600.0,2.78903
51800.0,0.945694
52000.0,1.65251
52200.0,2.35196
52400.0,0.510737
52600.0,2.78754
52800.0,0.942122
53000.0,1.65386
53200.0,2.35086
53400.0,0.510527
53600.0,2.79461
53800.0,0.950239
54000.0,1.6517
54200.0,2.3597
54400.0,0.505885
54600.0,2.7939
54800.0,0.943505
55000.0,1.65196
55200.0,2.3551
55400.0,0.509519
55600.0,2.79117
55800.0,0.940981
56000.0,1.64685
56200.0,2.35313
56400.0,0.50223
56600.0,2.78451
56800.0,0.951035
57000.0,1.64425
57200.0,2.35425
57400.0,0.509091
57600.0,2.79345
57800.0,0.948034
58000.0,1.65039
58200.0,2.35292
58400.0,0.510081
58600.0,2.79656
58800.0,0.944553
59000.0,1.65243
59200.0,2.35926
59400.0,0.506163
59600.0,2.79083
59800.0,0.946034
60000.0,1.65444
60200.0,2.35462
60400.0,0.508416
60600.0,2.78768
60800.0,0.942638
61000.0,1.65183
61200.0,2.35662
61400.0,0.50496
61600.0,2.79373
61800.0,0.945292
62000.0,1.65038
62200.0,2.35576
62400.0,0.508129
62600.0,2.79043
62800.0,0.947585
63000.0,1.65311
63200.0,2.35668
63400.0,0.50968
63600.0,2.79313
63800.0,0.94158
64000.0,1.64675
64200.0,2.35533
64400.0,0.508554
64600.0,2.78572
64800.0,0.943608
65000.0,1.65013
65200.0,2.36314
65400.0,0.505004
65600.0,2.78741
65800.0,0.945909
66000.0,1.64827
66200.0,2.35892
66400.0,0.503817
66600.0,2.79222
66800.0,0.942936
67000.0,1.64636
67200.0,2.35737
67400.0,0.511082
67600.0,2.7943
67800.0,0.946897
68000.0,1.64762
68200.0,2.35512
68400.0,0.508834
68600.0,2.79357
68800.0,0.947944
69000.0,1.65209
69200.0,2.35667
69400.0,0.5027
69600.0,2.79072
69800.0,0.946843
70000.0,1.65084
70200.0,2.35502
70400.0,0.513181
70600.0,2.79321
70800.0,0.944326
71000.0,1.65602
71200.0,2.3519
71400.0,0.509895
71600.0,2.79275
71800.0,0.93769
72000.0,1.65009
72200.0,2.3539
72400.0,0.506891
72600.0,2.79387
72800.0,0.943053
73000.0,1.65006
73200.0,2.35449
73400.0,0.503538
73600.0,2.79667
73800.0,0.944879
74000.0,1.65294
74200.0,2.35794
74400.0,0.510203
74600.0,2.79831
74800.0,0.944963
75000.0,1.65036
75200.0,2.35601
75400.0,0.505229
75600.0,2.79053
75800.0,0.945734
76000.0,1.64627
76200.0,2.35773
76400.0,0.508472
76600.0,2.78816
76800.0,0.941339
77000.0,1.65203
77200.0,2.35452
77400.0,0.513489
77600.0,2.78725
77800.0,0.942712
78000.0,1.65046
78200.0,2.35386
78400.0,0.50958
78600.0,2.79169
78800.0,0.951626
79000.0,1.65425
79200.0,2.35602
79400.0,0.508294
79600.0,2.792
79800.0,0.943037
80000.0,1.65104
80200.0,2.3544
80400.0,0.510749
80600.0,2.79013
80800.0,0.94165
81000.0,1.65209
81200.0,2.35384
81400.0,0.510367
81600.0,2.7937
81800.0,0.945143
82000.0,1.64959
82200.0,2.35344
82400.0,0.506528
82600.0,2.79274
82800.0,0.937913
83000.0,1.64931
83200.0,2.35898
83400.0,0.511836
83600.0,2.79379
83800.0,0.94997
84000.0,1.65144
84200.0,2.35645
84400.0,0.507038
84600.0,2.79474
84800.0,0.942594
85000.0,1.65095
85200.0,2.35866
85400.0,0.510792
85600.0,2.79551
85800.0,0.944436
86000.0,1.64347
86200.0,2.35425
86400.0,0.509428
86600.0,2.79137
86800.0,0.942643
87000.0,1.64901
87200.0,2.35367
87400.0,0.511419
87600.0,2.78763
87800.0,0.94212
88000.0,1.64551
88200.0,2.35366
88400.0,0.507337
88600.0,2.79631
88800.0,0.943797
89000.0,1.65264
89200.0,2.3594
89400.0,0.503076
89600.0,2.78776
89800.0,0.94033
90000.0,1.65084
90200.0,2.35575
90400.0,0.503304
90600.0,2.78502
90800.0,0.945703
91000.0,1.64832
91200.0,2.35215
91400.0,0.506924
91600.0,2.7908
91800.0,0.945682
92000.0,1.65745
92200.0,2.35169
92400.0,0.50834
92600.0,2.79664
92800.0,0.9472
93000.0,1.65255
93200.0,2.3529
93400.0,0.509445
93600.0,2.78791
93800.0,0.946476
94000.0,1.6488
94200.0,2.35587
94400.0,0.508194
94600.0,2.79164
94800.0,0.948506
95000.0,1.65137
95200.0,2.358
95400.0,0.51631
95600.0,2.792
95800.0,0.946038
96000.0,1.64912
96200.0,2.35385
96400.0,0.501524
96600.0,2.79308
96800.0,0.946814
97000.0,1.65051
97200.0,2.35578
97400.0,0.509078
97600.0,2.78781
97800.0,0.951419
98000.0,1.64867
98200.0,2.35426
98400.0,0.506315
98600.0,2.78976
98800.0,0.94864
99000.0,1.65256
99200.0,2.35156
99400.0,0.509271
99600.0,2.79195
99800.0,0.955016
100000.0,1.64533
100200.0,2.35427
100400.0,0.509594
100600.0,2.78844
100800.0,0.94396
101000.0,1.64873
101200.0,2.35794
101400.0,0.508851
101600.0,2.79429
101800.0,0.945251
102000.0,1.65031
102200.0,2.35969
102400.0,0.506345
102600.0,2.7933
102800.0,0.945166
103000.0,1.64536
103200.0,2.35636
103400.0,0.510849
103600.0,2.79122
103800.0,0.948373
104000.0,1.64536
104200.0,2.35652
104400.0,0.509757
104600.0,2.79472
104800.0,0.942544
105000.0,1.64705
105200.0,2.35523
105400.0,0.504401
105600.0,2.79147
105800.0,0.947804
106000.0,1.65329
106200.0,2.3559
106400.0,0.505451
106600.0,2.7882
106800.0,0.94797
107000.0,1.65208
107200.0,2.35455
107400.0,0.507976
107600.0,2.78767
107800.0,0.942841
108000.0,1.64665
108200.0,2.36209
108400.0,0.507225
108600.0,2.79188
108800.0,0.938284
109000.0,1.65312
109200.0,2.35413
109400.0,0.505013
109600.0,2.7893
109800.0,0.945873
110000.0,1.65158
110200.0,2.35262
110400.0,0.506337
110600.0,2.79047
110800.0,0.942829
111000.0,1.6496
111200.0,2.35543
111400.0,0.508301
111600.0,2.7823
111800.0,0.944075
112000.0,1.65065
112200.0,2.35069
112400.0,0.507292
112600.0,2.7862
112800.0,0.942736
113000.0,1.648
113200.0,2.36063
113400.0,0.512583
113600.0,2.79006
113800.0,0.943512
114000.0,1.6492
114200.0,2.35479
114400.0,0.515251
114600.0,2.79681
114800.0,0.937962
115000.0,1.64948
115200.0,2.34928
115400.0,0.512374
115600.0,2.78808
115800.0,0.944597
116000.0,1.64673
116200.0,2.35515
116400.0,0.508902
116600.0,2.79172
116800.0,0.945546
117000.0,1.64792
117200.0,2.35371
117400.0,0.511716
117600.0,2.79042
117800.0,0.93991
118000.0,1.65084
118200.0,2.35188
118400.0,0.506813
118600.0,2.79689
118800.0,0.949125
119000.0,1.64975
119200.0,2.35285
119400.0,0.514033
119600.0,2.78317
119800.0,0.94041
120000.0,1.6483
120200.0,2.35687
120400.0,0.501636
120600.0,2.78976
120800.0,0.943119
121000.0,1.65446
121200.0,2.35159
121400.0,0.519278
121600.0,2.79646
121800.0,0.943869
122000.0,1.6511
122200.0,2.35516
122400.0,0.509736
122600.0,2.78743
122800.0,0.947681
123000.0,1.65261
123200.0,2.35617
123400.0,0.513291
123600.0,2.78783
123800.0,0.942144
124000.0,1.65401
124200.0,2.35579
124400.0,0.505473
124600.0,2.79519
124800.0,0.941679
125000.0,1.6548
125200.0,2.358
125400.0,0.508956
125600.0,2.79449
125800.0,0.942092
126000.0,1.64826
126200.0,2.35798
126400.0,0.507371
126600.0,2.79388
126800.0,0.946596
127000.0,1.64878
127200.0,2.34859
127400.0,0.508377
127600.0,2.79447
127800.0,0.941024
128000.0,1.65255
128200.0,2.35437
128400.0,0.505549
128600.0,2.7908
128800.0,0.939424
129000.0,1.65197
129200.0,2.36164
129400.0,0.510645
129600.0,2.79128
129800.0,0.942111
130000.0,1.64874
130200.0,2.35791
130400.0,0.510447
130600.0,2.79113
130800.0,0.947195
131000.0,1.65337
131200.0,2.3516
131400.0,0.509975
131600.0,2.78686
131800.0,0.943874
132000.0,1.65176
132200.0,2.35941
132400.0,0.508119
132600.0,2.78955
132800.0,0.943278
133000.0,1.65175
133200.0,2.35484
133400.0,0.507241
133600.0,2.79387
133800.0,0.942563
134000.0,1.65492
134200.0,2.3554
134400.0,0.503561
134600.0,2.79427
134800.0,0.94641
135000.0,1.65008
135200.0,2.35592
135400.0,0.509064
135600.0,2.78688
135800.0,0.939572
136000.0,1.64955
136200.0,2.35664
136400.0,0.504925
136600.0,2.79211
136800.0,0.944359
137000.0,1.64622
137200.0,2.35228
137400.0,0.506264
137600.0,2.78695
137800.0,0.944224
138000.0,1.64594
138200.0,2.3577
138400.0,0.507883
138600.0,2.79094
138800.0,0.950336
139000.0,1.64689
139200.0,2.35697
139400.0,0.50483
139600.0,2.79018
139800.0,0.941228
140000.0,1.6477
140200.0,2.35807
140400.0,0.506583
140600.0,2.78702
140800.0,0.943059
141000.0,1.64967
141200.0,2.35552
141400.0,0.508816
141600.0,2.78379
141800.0,0.944556
142000.0,1.65758
142200.0,2.35477
142400.0,0.507719
142600.0,2.7927
142800.0,0.938112
143000.0,1.64743
143200.0,2.35842
143400.0,0.509698
143600.0,2.7888
143800.0,0.943268
144000.0,1.64716
144200.0,2.35744
144400.0,0.511926
144600.0,2.78675
144800.0,0.947488
145000.0,1.64857
145200.0,2.35723
145400.0,0.512076
145600.0,2.79132
145800.0,0.947935
146000.0,1.64957
146200.0,2.35751
146400.0,0.50721
146600.0,2.79238
146800.0,0.945855
147000.0,1.64823
147200.0,2.35224
147400.0,0.505973
147600.0,2.79429
147800.0,0.943224
148000.0,1.65019
148200.0,2.36171
148400.0,0.504092
148600.0,2.78806
148800.0,0.943439
149000.0,1.64999
149200.0,2.35426
149400.0,0.514028
149600.0,2.78922
149800.0,0.941815
150000.0,1.65089
150200.0,2.35461
150400.0,0.508034
150600.0,2.79082
150800.0,0.943663
151000.0,1.65213
151200.0,2.35063
151400.0,0.515606
151600.0,2.79451
151800.0,0.946159
152000.0,1.65399
152200.0,2.35356
152400.0,0.50879
152600.0,2.79482
152800.0,0.945404
153000.0,1.65032
153200.0,2.35769
153400.0,0.507787
153600.0,2.78774
153800.0,0.94048
154000.0,1.64967
154200.0,2.35653
154400.0,0.504659
154600.0,2.79277
154800.0,0.947569
155000.0,1.65468
155200.0,2.35464
155400.0,0.504249
155600.0,2.78946
155800.0,0.939788
156000.0,1.64682
156200.0,2.35211
156400.0,0.513328
156600.0,2.78819
156800.0,0.944864
157000.0,1.65162
157200.0,2.35233
157400.0,0.516845
157600.0,2.78954
157800.0,0.938914
158000.0,1.6491
158200.0,2.35201
158400.0,0.50791
158600.0,2.79022
158800.0,0.947142
159000.0,1.65083
159200.0,2.36287
159400.0,0.505357
159600.0,2.79619
159800.0,0.951025
160000.0,1.64945
160200.0,2.36246
160400.0,0.511437
160600.0,2.79269
160800.0,0.950602
161000.0,1.65167
161200.0,2.35404
161400.0,0.512124
161600.0,2.79113
161800.0,0.947056
162000.0,1.6525
162200.0,2.35284
162400.0,0.509525
162600.0,2.79322
162800.0,0.941854
163000.0,1.64451
163200.0,2.35329
163400.0,0.510038
163600.0,2.79325
163800.0,0.944639
164000.0,1.6518
164200.0,2.35747
164400.0,0.506702
164600.0,2.79143
164800.0,0.943473
165000.0,1.65193
165200.0,2.3588
165400.0,0.511037
165600.0,2.78971
165800.0,0.946776
166000.0,1.65239
166200.0,2.35155
166400.0,0.508948
166600.0,2.78923
166800.0,0.94582
167000.0,1.65415
167200.0,2.35314
167400.0,0.505759
167600.0,2.78643
167800.0,0.943649
168000.0,1.65014
168200.0,2.36097
168400.0,0.504822
168600.0,2.79166
168800.0,0.946735
169000.0,1.65338
169200.0,2.35282
169400.0,0.510337
169600.0,2.78664
169800.0,0.943112
170000.0,1.6517
170200.0,2.35324
170400.0,0.508015
170600.0,2.79435
170800.0,0.942005
171000.0,1.6471
171200.0,2.35267
171400.0,0.510943
171600.0,2.79297
171800.0,0.941449
172000.0,1.64826
172200.0,2.35533
172400.0,0.510358
172600.0,2.79322
172800.0,0.944536
173000.0,1.64899
173200.0,2.35227
173400.0,0.509503
173600.0,2.79437
173800.0,0.945079
174000.0,1.649
174200.0,2.3589
174400.0,0.509917
174600.0,2.78623
174800.0,0.933915
175000.0,1.64752
175200.0,2.35423
175400.0,0.511313
175600.0,2.79257
175800.0,0.942903
176000.0,1.64798
176200.0,2.35641
176400.0,0.505401
176600.0,2.79082
176800.0,0.947663
177000.0,1.64958
177200.0,2.35156
177400.0,0.505503
177600.0,2.78841
177800.0,0.943565
178000.0,1.64442
178200.0,2.35481
178400.0,0.507977
178600.0,2.79602
178800.0,0.945838
179000.0,1.64438
179200.0,2.35745
179400.0,0.51025
179600.0,2.78569
179800.0,0.946412
180000.0,1.64974
180200.0,2.35549
180400.0,0.504489
180600.0,2.7888
180800.0,0.948156
181000.0,1.65285
181200.0,2.35734
181400.0,0.506801
181600.0,2.79489
181800.0,0.940843
182000.0,1.64751
182200.0,2.35719
182400.0,0.505149
182600.0,2.79139
182800.0,0.940131
183000.0,1.64488
183200.0,2.3572
183400.0,0.505189
183600.0,2.78779
183800.0,0.945606
184000.0,1.64957
184200.0,2.35759
184400.0,0.510681
184600.0,2.79067
184800.0,0.942348
185000.0,1.64837
185200.0,2.35444
185400.0,0.510139
185600.0,2.79001
185800.0,0.943723
186000.0,1.65166
186200.0,2.35495
186400.0,0.507366
186600.0,2.78932
186800.0,0.951039
187000.0,1.65127
187200.0,2.3508
187400.0,0.509412
187600.0,2.7918
187800.0,0.947178
188000.0,1.64963
188200.0,2.35198
188400.0,0.504804
188600.0,2.79079
188800.0,0.942922
189000.0,1.64822
189200.0,2.35725
189400.0,0.507557
189600.0,2.79224
189800.0,0.945725
190000.0,1.65158
190200.0,2.35701
190400.0,0.512797
190600.0,2.78701
190800.0,0.940903
191000.0,1.65085
191200.0,2.3572
191400.0,0.512208
191600.0,2.78947
191800.0,0.939915
192000.0,1.64894
192200.0,2.354
192400.0,0.507073
192600.0,2.7912
192800.0,0.943327
193000.0,1.65002
193200.0,2.35401
193400.0,0.511317
193600.0,2.79733
193800.0,0.944275
194000.0,1.64937
194200.0,2.35805
194400.0,0.505029
194600.0,2.78712
194800.0,0.949551
195000.0,1.64463
195200.0,2.35093
195400.0,0.511672
195600.0,2.79506
195800.0,0.940127
196000.0,1.64913
196200.0,2.35564
196400.0,0.503645
196600.0,2.79166
196800.0,0.943355
197000.0,1.65535
197200.0,2.35187
197400.0,0.507778
197600.0,2.79086
197800.0,0.942868
198000.0,1.64984
198200.0,2.35534
198400.0,0.507278
198600.0,2.79327
198800.0,0.94344
199000.0,1.64662
199200.0,2.35204
199400.0,0.51433
199600.0,2.79508
199800.0,0.9437
200000.0,1.64998
200200.0,2.35455
200400.0,0.50959
200600.0,2.79437
200800.0,0.942056
201000.0,1.6552
201200.0,2.35415
201400.0,0.50851
201600.0,2.78956
201800.0,0.948304
202000.0,1.64789
202200.0,2.35749
202400.0,0.512685
202600.0,2.78827
202800.0,0.941894
203000.0,1.65398
203200.0,2.35547
203400.0,0.504681
203600.0,2.79499
203800.0,0.949377
204000.0,1.65158
204200.0,2.35751
204400.0,0.513887
204600.0,2.79283
204800.0,0.941713
205000.0,1.64875
205200.0,2.35889
205400.0,0.507024
205600.0,2.78868
205800.0,0.944484
206000.0,1.65186
206200.0,2.3552
206400.0,0.509055
206600.0,2.79484
206800.0,0.941851
207000.0,1.6493
207200.0,2.35368
207400.0,0.50526
207600.0,2.79001
207800.0,0.945577
208000.0,1.65199
208200.0,2.35522
208400.0,0.508411
208600.0,2.79019
208800.0,0.946942
209000.0,1.65084
209200.0,2.35755
209400.0,0.509108
209600.0,2.79229
209800.0,0.945901
210000.0,1.64773
210200.0,2.35436
210400.0,0.512111
210600.0,2.788
210800.0,0.941149
211000.0,1.64336
211200.0,2.34959
211400.0,0.511725
211600.0,2.78863
211800.0,0.941683
212000.0,1.64597
212200.0,2.35704
212400.0,0.510427
212600.0,2.79271
212800.0,0.940217
213000.0,1.65266
213200.0,2.35489
213400.0,0.504062
213600.0,2.79658
213800.0,0.946654
214000.0,1.64948
214200.0,2.34758
214400.0,0.506859
214600.0,2.78799
214800.0,0.950583
215000.0,1.65089
215200.0,2.35632
215400.0,0.512069
215600.0,2.79338
215800.0,0.945381
216000.0,1.65078
216200.0,2.35763
216400.0,0.509527
216600.0,2.79342
216800.0,0.945705
217000.0,1.64571
217200.0,2.35898
217400.0,0.509017
217600.0,2.78934
217800.0,0.94681
218000.0,1.65083
218200.0,2.35671
218400.0,0.507975
218600.0,2.79219
218800.0,0.944885
219000.0,1.65374
219200.0,2.35577
219400.0,0.510355
219600.0,2.7905
219800.0,0.945298
220000.0,1.64572
220200.0,2.35859
220400.0,0.511055
220600.0,2.791
220800.0,0.942782
221000.0,1.64739
221200.0,2.35684
221400.0,0.512306
221600.0,2.78608
221800.0,0.942326
222000.0,1.64994
222200.0,2.35934
222400.0,0.506985
222600.0,2.78721
222800.0,0.944459
223000.0,1.65223
223200.0,2.35681
223400.0,0.507307
223600.0,2.78941
223800.0,0.950318
224000.0,1.64801
224200.0,2.35738
224400.0,0.512518
224600.0,2.78945
224800.0,0.947421
225000.0,1.6543
225200.0,2.35642
225400.0,0.507795
225600.0,2.795
225800.0,0.945061
226000.0,1.6453
226200.0,2.35584
226400.0,0.508097
226600.0,2.79676
226800.0,0.949986
227000.0,1.65183
227200.0,2.35974
227400.0,0.503814
227600.0,2.79392
227800.0,0.944198
228000.0,1.65187
228200.0,2.36211
228400.0,0.509842
228600.0,2.79335
228800.0,0.940563
229000.0,1.64756
229200.0,2.35672
229400.0,0.506594
229600.0,2.79315
229800.0,0.940078
230000.0,1.65296
230200.0,2.35571
230400.0,0.509628
230600.0,2.79464
230800.0,0.948139
231000.0,1.64647
231200.0,2.35749
231400.0,0.508248
231600.0,2.79379
231800.0,0.945151
232000.0,1.65219
232200.0,2.35723
232400.0,0.513589
232600.0,2.79081
232800.0,0.939273
233000.0,1.64924
233200.0,2.35033
233400.0,0.507879
233600.0,2.78507
233800.0,0.943957
234000.0,1.65121
234200.0,2.35739
234400.0,0.507095
234600.0,2.78831
234800.0,0.943907
235000.0,1.64802
235200.0,2.34945
235400.0,0.506662
235600.0,2.79165
235800.0,0.945019
236000.0,1.65217
236200.0,2.35522
236400.0,0.508574
236600.0,2.795
236800.0,0.942694
237000.0,1.64803
237200.0,2.35596
237400.0,0.507768
237600.0,2.79398
237800.0,0.946216
238000.0,1.6485
238200.0,2.35146
238400.0,0.504019
238600.0,2.78696
238800.0,0.946272
239000.0,1.64938
239200.0,2.35113
239400.0,0.511754
239600.0,2.79312
239800.0,0.943436
240000.0,1.65664
240200.0,2.34776
240400.0,0.511186
240600.0,2.7868
240800.0,0.947102
241000.0,1.65283
241200.0,2.35506
241400.0,0.505106
241600.0,2.79304
241800.0,0.942403
242000.0,1.65411
242200.0,2.35552
242400.0,0.510174
242600.0,2.79199
242800.0,0.95065
243000.0,1.64953
243200.0,2.35331
243400.0,0.511102
243600.0,2.78348
243800.0,0.940877
244000.0,1.65614
244200.0,2.3573
244400.0,0.507985
244600.0,2.79664
244800.0,0.94872
245000.0,1.64966
245200.0,2.35572
245400.0,0.514738
245600.0,2.79357
245800.0,0.944652
246000.0,1.64761
246200.0,2.35616
246400.0,0.506811
246600.0,2.79397
246800.0,0.94181
247000.0,1.64787
247200.0,2.35173
247400.0,0.510176
247600.0,2.79164
247800.0,0.94596
248000.0,1.65172
248200.0,2.35666
248400.0,0.509201
248600.0,2.78708
248800.0,0.946616
249000.0,1.65091
249200.0,2.35953
249400.0,0.507403
249600.0,2.79403
249800.0,0.940915
250000.0,1.64891
250200.0,2.35655
250400.0,0.510971
250600.0,2.797
250800.0,0.947093
251000.0,1.64768
251200.0,2.36041
251400.0,0.509573
251600.0,2.79299
251800.0,0.945655
252000.0,1.65085
252200.0,2.352
252400.0,0.509667
252600.0,2.79298
252800.0,0.945498
253000.0,1.64939
253200.0,2.35981
253400.0,0.505051
253600.0,2.79412
253800.0,0.95102
254000.0,1.65028
254200.0,2.35796
254400.0,0.509634
254600.0,2.79429
254800.0,0.944411
255000.0,1.64787
255200.0,2.35015
255400.0,0.506657
255600.0,2.79225
255800.0,0.945335
256000.0,1.64711
256200.0,2.35473
256400.0,0.512053
256600.0,2.79732
256800.0,0.944803
257000.0,1.64332
257200.0,2.35548
257400.0,0.511848
257600.0,2.79411
257800.0,0.944722
258000.0,1.65247
258200.0,2.35541
258400.0,0.51542
258600.0,2.78644
258800.0,0.944328
259000.0,1.64774
259200.0,2.35246
259400.0,0.506261
259600.0,2.78824
259800.0,0.934346
260000.0,1.65736
260200.0,2.3499
260400.0,0.506719
260600.0,2.78813
260800.0,0.940623
261000.0,1.64968
261200.0,2.35415
261400.0,0.511475
261600.0,2.78866
261800.0,0.944784
262000.0,1.64392
262200.0,2.35605
262400.0,0.512426
262600.0,2.7919
262800.0,0.949332
263000.0,1.64916
263200.0,2.35485
263400.0,0.507284
263600.0,2.78975
263800.0,0.94319
264000.0,1.65293
264200.0,2.3605
264400.0,0.508254
264600.0,2.78964
264800.0,0.948511
265000.0,1.65341
265200.0,2.35828
265400.0,0.508092
265600.0,2.78893
265800.0,0.947438
266000.0,1.65569
266200.0,2.35521
266400.0,0.512811
266600.0,2.79534
266800.0,0.949475
267000.0,1.65028
267200.0,2.35818
267400.0,0.512459
267600.0,2.79381
267800.0,0.948125
268000.0,1.64923
268200.0,2.35367
268400.0,0.499838
268600.0,2.79352
268800.0,0.945654
269000.0,1.65312
269200.0,2.35343
269400.0,0.510896
269600.0,2.79291
269800.0,0.943802
270000.0,1.64865
270200.0,2.35142
270400.0,0.507617
270600.0,2.78998
270800.0,0.938615
271000.0,1.64508
271200.0,2.35376
271400.0,0.514183
271600.0,2.79277
271800.0,0.939677
272000.0,1.64729
272200.0,2.3574
272400.0,0.511273
272600.0,2.79088
272800.0,0.945083
273000.0,1.64774
273200.0,2.35819
273400.0,0.513293
273600.0,2.79034
273800.0,0.944732
274000.0,1.65124
274200.0,2.35794
274400.0,0.512758
274600.0,2.79452
274800.0,0.945686
275000.0,1.64634
275200.0,2.35317
275400.0,0.506848
275600.0,2.79015
275800.0,0.946577
276000.0,1.64585
276200.0,2.35325
276400.0,0.508074
276600.0,2.79773
276800.0,0.949235
277000.0,1.65054
277200.0,2.35606
277400.0,0.50985
277600.0,2.79132
277800.0,0.943496
278000.0,1.64965
278200.0,2.35586
278400.0,0.508131
278600.0,2.7939
278800.0,0.942347
279000.0,1.651
279200.0,2.35147
279400.0,0.509557
279600.0,2.78853
279800.0,0.945173
