t_us,v
810.0,-0.0118526
815.0,-0.0157757
820.0,-0.0067334
825.0,0.00459868
830.0,-0.0095298
835.0,-0.00508095
840.0,-0.00383874
845.0,0.021688
850.0,0.0105413
855.0,-0.0180288
860.0,-0.00430002
865.0,0.00532038
870.0,0.00986813
875.0,0.0150045
880.0,0.0114401
885.0,-0.00708302
890.0,-0.00371351
895.0,0.0159437
900.0,-0.00898975
905.0,-0.0130651
910.0,6.92074e-05
915.0,-0.00694046
920.0,-0.00491767
925.0,-0.00375401
930.0,0.00540755
935.0,0.0143774
940.0,-0.00654641
945.0,-0.00375741
950.0,-0.00500818
955.0,-0.00631084
960.0,0.00558951
965.0,-0.00827606
970.0,0.0166914
975.0,-0.0128043
980.0,0.00887934
985.0,0.0208171
990.0,0.00813821
995.0,-0.00407875
1000.0,3.29151
1005.0,3.28669
1010.0,3.296
1015.0,3.29888
1020.0,3.29275
1025.0,3.31036
1030.0,3.29508
1035.0,3.2993
1040.0,3.29525
1045.0,3.30301
1050.0,3.30088
1055.0,3.28564
1060.0,3.28599
1065.0,3.30637
1070.0,3.30502
1075.0,3.29749
1080.0,3.28157
1085.0,3.30515
1090.0,3.30713
1095.0,3.32044
1100.0,3.29801
1105.0,3.29859
1110.0,3.31256
1115.0,3.29414
1120.0,3.30797
1125.0,3.29629
1130.0,3.30441
1135.0,3.30931
1140.0,3.29199
1145.0,3.30297
1150.0,3.306
1155.0,3.29324
1160.0,3.30609
1165.0,3.30615
1170.0,3.2956
1175.0,3.29012
1180.0,3.30659
1185.0,3.29697
1190.0,3.30178
1195.0,3.31926
1200.0,3.29625
1205.0,3.31398
1210.0,3.30997
1215.0,3.30412
1220.0,3.28902
1225.0,3.29834
1230.0,3.30158
1235.0,3.30084
1240.0,3.29834
1245.0,3.28547
1250.0,3.27481
1255.0,3.29371
1260.0,3.28095
1265.0,3.289
1270.0,3.29509
1275.0,3.30465
1280.0,3.29642
1285.0,3.29227
1290.0,3.29888
1295.0,3.27945
1300.0,0.000679223
1305.0,-0.00781682
1310.0,-0.0005534
1315.0,-0.000157302
1320.0,-0.00410905
1325.0,0.0173867
1330.0,-0.00535772
1335.0,0.00148969
1340.0,0.00663433
1345.0,0.00176236
1350.0,0.0237941
1355.0,-0.00511525
1360.0,-0.00236694
1365.0,-0.00245587
1370.0,0.00845169
1375.0,-0.00857852
1380.0,-0.00453063
1385.0,-0.00463153
1390.0,0.00637765
1395.0,0.00485164
1400.0,0.00267592
1405.0,0.00679558
1410.0,0.00763655
1415.0,-0.0032244
1420.0,-3.81787e-05
1425.0,0.0053209
1430.0,0.018125
1435.0,-0.00772276
1440.0,0.0017057
1445.0,-0.00615377
1450.0,0.000410334
1455.0,0.00376752
1460.0,-0.00130817
1465.0,0.0232576
1470.0,0.00489492
1475.0,-0.0226525
1480.0,-0.00320922
1485.0,-0.00839534
1490.0,0.0248222
1495.0,-0.00522222
1500.0,0.00370926
1505.0,-0.00603172
1510.0,-0.00111007
1515.0,-0.00339903
1520.0,-0.00381158
1525.0,-0.00910279
1530.0,0.0124776
1535.0,0.00458046
1540.0,0.00154963
1545.0,0.0101633
1550.0,0.00663277
1555.0,-0.00162287
1560.0,0.00340192
1565.0,0.00397569
1570.0,-0.0113553
1575.0,-0.0128626
1580.0,-0.00126852
1585.0,-0.0101696
1590.0,0.00918235
1595.0,0.00556806
1600.0,-0.00808567
1605.0,0.00525393
1610.0,-0.00478671
1615.0,0.0115985
1620.0,-0.00701045
1625.0,-0.0112029
1630.0,0.0193631
1635.0,-0.017938
1640.0,0.00104154
1645.0,-0.0111378
1650.0,0.00440616
1655.0,-0.00158818
1660.0,0.00912014
1665.0,0.00844539
1670.0,-0.0148361
1675.0,-0.00659798
1680.0,-0.0129126
1685.0,-0.0223677
1690.0,-0.00695042
1695.0,-0.009352
1700.0,-0.0143348
1705.0,0.0132556
1710.0,0.0126937
1715.0,-0.00414552
1720.0,0.00580955
1725.0,0.0177512
1730.0,-0.00067541
1735.0,-0.00536863
1740.0,0.00249059
1745.0,-0.000268939
1750.0,0.0101721
1755.0,0.000561105
1760.0,-0.0102642
1765.0,-0.00619942
1770.0,-0.00244869
1775.0,-0.01085
1780.0,-0.0042666
1785.0,-0.0214453
1790.0,0.00412756
1795.0,0.00762555
1800.0,0.00522451
1805.0,-0.0163787
1810.0,-0.00867823
1815.0,0.0022618
1820.0,-0.0282092
1825.0,0.000192717
1830.0,0.00609055
1835.0,0.00652738
1840.0,-0.011481
1845.0,0.0106416
1850.0,0.0146249
1855.0,0.0023137
1860.0,0.00886454
1865.0,0.0108487
1870.0,0.0099457
1875.0,-0.0123374
1880.0,0.012386
1885.0,-0.00357203
1890.0,-0.00433448
1895.0,-0.0108961
1900.0,-0.00544759
1905.0,-0.00889312
1910.0,-0.00201746
1915.0,0.00796088
1920.0,-0.00616294
1925.0,-0.0126778
1930.0,0.0064327
1935.0,0.0221473
1940.0,-0.00556045
1945.0,-0.0142609
1950.0,-0.00472505
1955.0,0.00634557
1960.0,0.000830645
1965.0,-0.00779796
1970.0,-0.00337104
1975.0,-0.00213074
1980.0,0.010394
1985.0,-0.0106747
1990.0,0.0107477
1995.0,-0.00617377
2000.0,3.30762
2005.0,3.30562
2010.0,3.29489
2015.0,3.29976
2020.0,3.29753
2025.0,3.30103
2030.0,3.3
2035.0,3.30656
2040.0,3.28417
2045.0,3.29343
2050.0,3.31608
2055.0,3.29084
2060.0,3.29831
2065.0,3.2812
2070.0,3.32157
2075.0,3.31027
2080.0,3.3107
2085.0,3.30768
2090.0,3.31466
2095.0,3.3087
2100.0,3.28597
2105.0,3.2898
2110.0,3.28464
2115.0,3.29037
2120.0,3.3071
2125.0,3.29599
2130.0,3.29959
2135.0,3.29931
2140.0,3.31274
2145.0,3.30485
2150.0,3.31935
2155.0,3.31102
2160.0,3.29296
2165.0,3.29
2170.0,3.29451
2175.0,3.30237
2180.0,3.29394
2185.0,3.2875
2190.0,3.30784
2195.0,3.2982
2200.0,3.31808
2205.0,3.29681
2210.0,3.31602
2215.0,3.29385
2220.0,3.28119
2225.0,3.29369
2230.0,3.32209
2235.0,3.31024
2240.0,3.3077
2245.0,3.3014
2250.0,3.29241
2255.0,3.31713
2260.0,3.30012
2265.0,3.30168
2270.0,3.29496
2275.0,3.29898
2280.0,3.30152
2285.0,3.3062
2290.0,3.30714
2295.0,3.30117
2300.0,3.30506
2305.0,-0.0145199
2310.0,0.000270013
2315.0,-0.00743284
2320.0,-0.00315903
2325.0,0.0165459
2330.0,-0.00360174
2335.0,-0.00755634
2340.0,0.00558803
2345.0,-0.0111381
2350.0,-0.0143244
2355.0,0.00403425
2360.0,0.000828041
2365.0,-0.00780608
2370.0,-0.0101678
2375.0,-0.0118072
2380.0,-0.00658165
2385.0,0.0255461
2390.0,-0.00732772
2395.0,-0.00947831
2400.0,0.000974169
2405.0,0.0121878
2410.0,-0.022062
2415.0,-0.00981821
2420.0,0.00510518
2425.0,-0.00604868
2430.0,0.00386897
2435.0,-0.0052119
2440.0,-0.000715416
2445.0,-0.00992515
2450.0,-0.00381355
2455.0,0.00106626
2460.0,-0.00144538
2465.0,0.0173091
2470.0,0.000915394
2475.0,-0.00853633
2480.0,-0.0104581
2485.0,-0.0141265
2490.0,0.000398984
2495.0,0.00387733
2500.0,0.00604044
2505.0,-0.0215642
2510.0,-0.0177368
2515.0,0.0082942
2520.0,0.0267373
2525.0,0.00961285
2530.0,0.00805755
2535.0,-0.00529534
2540.0,-0.00519081
2545.0,0.00365316
2550.0,-0.00843077
2555.0,-0.0147093
2560.0,0.00211495
2565.0,-0.01202
2570.0,-0.0112852
2575.0,-0.0244217
2580.0,0.00490355
2585.0,0.00449836
2590.0,1.51949e-05
2595.0,-0.00969536
2600.0,-0.00800677
2605.0,-0.00352258
2610.0,0.000728712
2615.0,-0.00478325
2620.0,-0.0063067
2625.0,-0.00460143
2630.0,-0.0107748
2635.0,-0.0115446
2640.0,0.00108035
2645.0,-0.00690501
2650.0,3.73056e-05
2655.0,0.00596049
2660.0,-0.00882952
2665.0,0.00240987
2670.0,0.00269797
2675.0,-0.00131084
2680.0,0.0179242
2685.0,-0.00380801
2690.0,0.0168217
2695.0,0.00996086
2700.0,2.55437e-05
2705.0,0.00838848
2710.0,-0.00113073
2715.0,0.0167688
2720.0,0.00564051
2725.0,0.018446
2730.0,-0.00722833
2735.0,-0.00663678
2740.0,0.0262916
2745.0,0.00154795
2750.0,-0.0044548
2755.0,-0.0108103
2760.0,0.00364567
2765.0,0.00917254
2770.0,0.0113233
2775.0,0.00177502
2780.0,-0.0083685
2785.0,0.00326831
2790.0,-0.00340431
2795.0,-0.0163534
2800.0,0.00614104
2805.0,-0.00816258
2810.0,-0.00658821
2815.0,0.0059982
2820.0,-0.00174712
2825.0,-0.00706613
2830.0,-0.0148446
2835.0,0.0182489
2840.0,-0.0159973
2845.0,0.00426372
2850.0,-0.0003637
2855.0,-0.01098
2860.0,-0.00225935
2865.0,-0.00142913
2870.0,0.00442777
2875.0,0.00233433
2880.0,0.013251
2885.0,0.0067508
2890.0,-0.00981512
2895.0,0.0129429
2900.0,0.0023196
2905.0,-0.0166837
2910.0,0.0148342
2915.0,-0.00783617
2920.0,-0.00303681
2925.0,0.00306333
2930.0,0.00781253
2935.0,0.00225543
2940.0,0.0168597
2945.0,-0.00968564
2950.0,-0.00411562
2955.0,-0.0025184
2960.0,0.0181314
2965.0,0.0159292
2970.0,-0.0125309
2975.0,0.01042
2980.0,-0.00159832
2985.0,-0.0261211
2990.0,0.00849327
2995.0,-0.0180025
3000.0,3.27966
3005.0,3.30721
3010.0,3.30653
3015.0,3.2966
3020.0,3.28873
3025.0,3.29993
3030.0,3.29134
3035.0,3.29722
3040.0,3.29455
3045.0,3.29814
3050.0,3.288
3055.0,3.29223
3060.0,3.30505
3065.0,3.28415
3070.0,3.30487
3075.0,3.30088
3080.0,3.28959
3085.0,3.28858
3090.0,3.29003
3095.0,3.29533
3100.0,3.29158
3105.0,3.30825
3110.0,3.29044
3115.0,3.3026
3120.0,3.29383
3125.0,3.30485
3130.0,3.30628
3135.0,3.28915
3140.0,3.2945
3145.0,3.30082
3150.0,3.30861
3155.0,3.30061
3160.0,3.30626
3165.0,3.29674
3170.0,3.29704
3175.0,3.28737
3180.0,3.28014
3185.0,3.29016
3190.0,3.30557
3195.0,3.30385
3200.0,3.29521
3205.0,3.30986
3210.0,3.3046
3215.0,3.28339
3220.0,3.30766
3225.0,3.29949
3230.0,3.29587
3235.0,3.29297
3240.0,3.30242
3245.0,3.30653
3250.0,3.29334
3255.0,3.30305
3260.0,3.2852
3265.0,3.2951
3270.0,3.30758
3275.0,3.3093
3280.0,3.29462
3285.0,3.30846
3290.0,3.29618
3295.0,3.29979
3300.0,3.29322
3305.0,0.0357992
3310.0,-0.00173982
3315.0,-0.00253106
3320.0,-0.00541031
3325.0,0.0118032
3330.0,0.0199537
3335.0,-0.00897117
3340.0,0.00175587
3345.0,-0.00458901
3350.0,0.00274914
3355.0,-0.00427425
3360.0,0.0181805
3365.0,-0.00411363
3370.0,0.00987054
3375.0,0.0106971
3380.0,-0.00392882
3385.0,0.0138597
3390.0,4.79003e-05
3395.0,-0.00496661
3400.0,-0.00910185
3405.0,0.00361762
3410.0,0.00450541
3415.0,-0.011473
3420.0,-0.00082748
3425.0,-0.01437
3430.0,-0.0194844
3435.0,0.0139007
3440.0,-0.013351
3445.0,-0.0136191
3450.0,0.00228155
3455.0,-0.00809299
3460.0,-0.00372344
3465.0,-0.00458513
3470.0,-0.00469659
3475.0,0.00742171
3480.0,0.00695302
3485.0,0.00476576
3490.0,0.0147174
3495.0,-0.00918738
3500.0,0.000367707
3505.0,0.0155679
3510.0,-0.00136453
3515.0,0.0175258
3520.0,0.00446498
3525.0,-0.0142148
3530.0,-0.00509348
3535.0,0.00352574
3540.0,0.00233652
3545.0,0.00270139
3550.0,0.00274306
3555.0,-0.0119709
3560.0,0.000166023
3565.0,0.00390722
3570.0,0.00211889
3575.0,0.0126891
3580.0,-0.00580036
3585.0,0.0188624
3590.0,0.0120052
3595.0,0.00847876
3600.0,-0.00459514
3605.0,0.00429842
3610.0,0.0139952
3615.0,0.00930318
3620.0,0.0198623
3625.0,-0.0169764
3630.0,-0.00687143
3635.0,-0.0235996
3640.0,-0.00107117
3645.0,0.00444815
3650.0,-0.00113961
3655.0,0.0107384
3660.0,0.0114933
3665.0,-0.015746
3670.0,-7.89113e-05
3675.0,0.000395572
3680.0,-0.0191592
3685.0,0.00880408
3690.0,-0.00523843
3695.0,-0.0190403
3700.0,-0.00255402
3705.0,0.00379374
3710.0,-0.00187561
3715.0,0.00278434
3720.0,0.00300839
3725.0,-0.00968113
3730.0,0.00623915
3735.0,-0.0146047
3740.0,-0.00878921
3745.0,-0.0149927
3750.0,0.00941242
3755.0,0.026257
3760.0,-0.00586092
3765.0,0.0117959
3770.0,-0.0016267
3775.0,-0.0071406
3780.0,-0.00478163
3785.0,-0.00694718
3790.0,-0.00374256
3795.0,-0.00921658
3800.0,-0.00563071
3805.0,-0.00481353
3810.0,0.0116478
3815.0,0.00722284
3820.0,0.0144178
3825.0,0.0256432
3830.0,-0.0228513
3835.0,-0.0270089
3840.0,0.00554005
3845.0,0.00430236
3850.0,-0.00727147
3855.0,-0.00123901
3860.0,-0.0158645
3865.0,-0.00139248
3870.0,-0.00890731
3875.0,0.026393
3880.0,-0.000273969
3885.0,0.00633289
3890.0,0.0204811
3895.0,0.0025991
3900.0,-0.00340755
3905.0,0.000884343
3910.0,-0.00910722
3915.0,0.0130668
3920.0,-0.0164474
3925.0,-0.0114462
3930.0,0.012071
3935.0,-0.0113559
3940.0,-0.0140037
3945.0,-0.00423287
3950.0,-0.00332444
3955.0,0.00431058
3960.0,0.00120872
3965.0,0.00419433
3970.0,0.0122911
3975.0,-0.0111595
3980.0,0.0066371
3985.0,0.0185516
3990.0,0.00514879
3995.0,0.00568316
4000.0,3.30002
4005.0,3.29798
4010.0,3.29101
4015.0,3.28749
4020.0,3.30961
4025.0,3.30142
4030.0,3.30593
4035.0,3.29323
4040.0,3.30316
4045.0,3.30682
4050.0,3.30055
4055.0,3.30599
4060.0,3.28395
4065.0,3.30171
4070.0,3.28185
4075.0,3.29528
4080.0,3.30336
4085.0,3.311
4090.0,3.31283
4095.0,3.29825
4100.0,3.29553
4105.0,3.30347
4110.0,3.31123
4115.0,3.30739
4120.0,3.30261
4125.0,3.29702
4130.0,3.29095
4135.0,3.29399
4140.0,3.30222
4145.0,3.30533
4150.0,3.27695
4155.0,3.30306
4160.0,3.29797
4165.0,3.30703
4170.0,3.29838
4175.0,3.3101
4180.0,3.29516
4185.0,3.29308
4190.0,3.30693
4195.0,3.29713
4200.0,3.29444
4205.0,3.27686
4210.0,3.28954
4215.0,3.32281
4220.0,3.30151
4225.0,3.30064
4230.0,3.29104
4235.0,3.30013
4240.0,3.29797
4245.0,3.30659
4250.0,3.30609
4255.0,3.291
4260.0,3.28961
4265.0,3.2937
4270.0,3.30871
4275.0,3.29353
4280.0,3.30311
4285.0,3.31049
4290.0,3.28695
4295.0,3.28439
4300.0,3.28947
4305.0,-0.00688231
4310.0,0.0144334
4315.0,-0.00821883
4320.0,0.00289881
4325.0,0.00556818
4330.0,0.00660098
4335.0,-0.0128097
4340.0,0.000423088
4345.0,-0.00987428
4350.0,-0.0131983
4355.0,-0.0142564
4360.0,-0.00607695
4365.0,-0.00341886
4370.0,0.018568
4375.0,0.0143413
4380.0,-0.0203921
4385.0,-0.00401368
4390.0,0.00569143
4395.0,0.00992551
4400.0,0.0197904
4405.0,0.000854467
4410.0,0.00745735
4415.0,0.00435336
4420.0,0.00941697
4425.0,-0.00872982
4430.0,-0.0142047
4435.0,0.0161122
4440.0,-0.0125416
4445.0,0.00104441
4450.0,-0.00885994
4455.0,0.00143756
4460.0,-0.00524193
4465.0,0.0110631
4470.0,-0.00752964
4475.0,-0.0057289
4480.0,-0.00247629
4485.0,-0.00936334
4490.0,-0.00802538
4495.0,0.00259977
4500.0,0.00579835
4505.0,0.0167006
4510.0,-0.00891641
4515.0,0.0121349
4520.0,0.00520459
4525.0,0.00804008
4530.0,0.0082274
4535.0,0.00493102
4540.0,0.00544413
4545.0,0.0168297
4550.0,-0.000365625
4555.0,0.00117663
4560.0,-0.00114124
4565.0,0.00788944
4570.0,0.0169859
4575.0,-0.0175013
4580.0,0.013591
4585.0,0.006881
4590.0,0.020934
4595.0,0.000467892
4600.0,-0.0122372
4605.0,0.0111004
4610.0,-0.00167397
4615.0,0.00453546
4620.0,0.00750099
4625.0,0.0175563
4630.0,-0.00679182
4635.0,-0.0232476
4640.0,0.0109654
4645.0,-0.00475623
4650.0,-0.00309716
4655.0,-0.000234714
4660.0,-0.00913982
4665.0,0.00283101
4670.0,-0.000295773
4675.0,0.00305336
4680.0,-0.0218243
4685.0,-0.0124397
4690.0,0.0261417
4695.0,-0.0148733
4700.0,0.0132013
4705.0,0.0103551
4710.0,-0.00565654
4715.0,3.2835e-05
4720.0,-0.00214637
4725.0,-0.019841
4730.0,-0.0218947
4735.0,0.00831914
4740.0,-0.0050611
4745.0,-0.00861878
4750.0,-0.00949565
4755.0,0.00607127
4760.0,0.00108075
4765.0,0.000268783
4770.0,-0.000693853
4775.0,-0.0013865
4780.0,-0.0113817
4785.0,0.00216417
4790.0,0.0116592
4795.0,-0.00696621
4800.0,0.000614191
4805.0,-0.00193921
4810.0,-0.00093712
4815.0,0.00586454
4820.0,-0.00337375
4825.0,-0.0139576
4830.0,0.00818406
4835.0,-0.0136685
4840.0,-0.00752122
4845.0,-0.00295472
4850.0,0.00351284
4855.0,-0.00388296
4860.0,0.00406997
4865.0,0.00608062
4870.0,-0.00474776
4875.0,-0.00880692
4880.0,-0.00354957
4885.0,-0.00824023
4890.0,-0.00236898
4895.0,0.0215039
4900.0,-0.00139352
4905.0,-0.0103128
4910.0,0.0107745
4915.0,0.00611543
4920.0,0.0103303
4925.0,-0.0138814
4930.0,-0.00284231
4935.0,-0.00422794
4940.0,0.00715612
4945.0,-0.0150276
4950.0,0.0103634
4955.0,-0.00856784
4960.0,0.0173722
4965.0,-0.00347551
4970.0,0.0092681
4975.0,0.00517191
4980.0,-0.00703059
4985.0,-0.0121164
4990.0,-0.000229669
4995.0,-8.79144e-05
5000.0,3.30124
5005.0,3.2894
5010.0,3.29032
5015.0,3.28329
5020.0,3.29946
5025.0,3.31103
5030.0,3.30204
5035.0,3.28991
5040.0,3.29607
5045.0,3.30411
5050.0,3.31428
5055.0,3.28722
5060.0,3.30613
5065.0,3.29831
5070.0,3.29471
5075.0,3.30897
5080.0,3.30267
5085.0,3.29333
5090.0,3.29248
5095.0,3.32151
5100.0,3.29173
5105.0,3.29525
5110.0,3.32485
5115.0,3.2979
5120.0,3.30423
5125.0,3.3062
5130.0,3.30421
5135.0,3.29885
5140.0,3.32077
5145.0,3.29051
5150.0,3.27967
5155.0,3.32344
5160.0,3.29353
5165.0,3.289
5170.0,3.31162
5175.0,3.31083
5180.0,3.30575
5185.0,3.30228
5190.0,3.29241
5195.0,3.3087
5200.0,3.30393
5205.0,3.28932
5210.0,3.29637
5215.0,3.29653
5220.0,3.29453
5225.0,3.28106
5230.0,3.28124
5235.0,3.29878
5240.0,3.30306
5245.0,3.29564
5250.0,3.31026
5255.0,3.28186
5260.0,3.2976
5265.0,3.30658
5270.0,3.29722
5275.0,3.28724
5280.0,3.3081
5285.0,3.30159
5290.0,3.29742
5295.0,3.31533
5300.0,3.2839
5305.0,-0.00726864
5310.0,-0.00358682
5315.0,0.0078339
5320.0,-0.00828488
5325.0,-0.000168738
5330.0,-0.0178265
5335.0,-0.000450991
5340.0,-0.00847667
5345.0,-0.0144683
5350.0,-0.00116823
5355.0,-0.00825609
5360.0,-0.00504143
5365.0,-0.00334831
5370.0,0.00180529
5375.0,-0.00191053
5380.0,-0.0100567
5385.0,-0.00301647
5390.0,-0.0154298
5395.0,-0.0103519
5400.0,-0.00633472
5405.0,0.00378523
5410.0,0.0139856
5415.0,0.0225303
5420.0,-0.0020876
5425.0,-0.0191961
5430.0,-0.00581271
5435.0,0.0143112
5440.0,0.00794156
5445.0,0.00332572
5450.0,1.31977e-05
5455.0,0.00532027
5460.0,-0.0150345
5465.0,-0.0133987
5470.0,0.00117634
5475.0,-0.00740657
5480.0,-0.0052383
5485.0,0.00133637
5490.0,-0.00983505
5495.0,0.00398736
5500.0,-0.00254536
5505.0,0.00174193
5510.0,0.00543357
5515.0,-0.00205096
5520.0,0.00167745
5525.0,-0.00641317
5530.0,-0.0127335
5535.0,-0.00737311
5540.0,0.00288831
5545.0,-0.00473137
5550.0,0.00300615
5555.0,0.0234863
5560.0,-0.00316604
5565.0,0.00344171
5570.0,-0.00261388
5575.0,0.00723088
5580.0,-0.000362301
5585.0,-0.00812213
5590.0,-0.000163742
5595.0,0.000548182
5600.0,-0.00144093
5605.0,-0.000810513
5610.0,-0.00167487
5615.0,0.00340342
5620.0,-0.00650607
5625.0,0.00617289
5630.0,0.00213863
5635.0,-0.00942195
5640.0,-0.0111182
5645.0,0.00306413
5650.0,0.000246329
5655.0,0.00636225
5660.0,-0.00142333
5665.0,-0.00141658
5670.0,-0.0156688
5675.0,-0.0119614
5680.0,0.0032278
5685.0,-0.00373538
5690.0,-0.00242755
5695.0,0.00453297
5700.0,-0.0108208
5705.0,-0.00932763
5710.0,-0.0136242
5715.0,0.000787507
5720.0,-0.0020584
5725.0,-0.0184999
5730.0,0.0221768
5735.0,0.00579755
5740.0,0.00959719
5745.0,0.00123279
5750.0,0.0103203
5755.0,-0.0100239
5760.0,-0.0136753
5765.0,-0.00430645
5770.0,-0.00778638
5775.0,0.00175743
5780.0,0.00766152
5785.0,-0.00513124
5790.0,-0.000866304
5795.0,-0.00462883
5800.0,-0.0010925
5805.0,0.00977484
5810.0,0.0053596
5815.0,0.00869576
5820.0,0.022623
5825.0,0.0015546
5830.0,0.00326886
5835.0,0.00418413
5840.0,-0.00412706
5845.0,0.00320636
5850.0,-0.0137306
5855.0,-0.0127197
5860.0,-8.27728e-05
5865.0,-0.000498121
5870.0,-0.00164865
5875.0,0.00583429
5880.0,0.005149
5885.0,0.00680078
5890.0,-0.00023925
5895.0,-0.00547995
5900.0,-0.000145067
5905.0,-0.0168127
5910.0,-0.00652594
5915.0,-0.00407833
5920.0,-0.0136282
5925.0,-0.00899744
5930.0,-0.00803068
5935.0,-0.0160392
5940.0,0.00244082
5945.0,-0.00498613
5950.0,0.0102465
5955.0,-0.00829523
5960.0,0.0111297
5965.0,-0.0072511
5970.0,-0.00226033
5975.0,-0.0146825
5980.0,-0.0197226
5985.0,0.00718691
5990.0,-0.00524391
5995.0,-0.00821586
6000.0,3.30262
6005.0,3.28365
6010.0,3.30369
6015.0,3.30074
6020.0,3.30094
6025.0,3.28874
6030.0,3.28521
6035.0,3.30278
6040.0,3.3083
6045.0,3.30505
6050.0,3.30787
6055.0,3.30074
6060.0,3.29367
6065.0,3.31069
6070.0,3.30486
6075.0,3.31233
6080.0,3.29297
6085.0,3.30089
6090.0,3.30918
6095.0,3.29027
6100.0,3.30582
6105.0,3.29814
6110.0,3.28625
6115.0,3.28079
6120.0,3.30504
6125.0,3.28623
6130.0,3.30837
6135.0,3.30064
6140.0,3.29534
6145.0,3.30683
6150.0,3.30474
6155.0,3.29799
6160.0,3.29101
6165.0,3.28275
6170.0,3.30129
6175.0,3.29097
6180.0,3.2859
6185.0,3.3001
6190.0,3.28873
6195.0,3.31613
6200.0,3.27537
6205.0,3.3077
6210.0,3.29273
6215.0,3.2761
6220.0,3.30869
6225.0,3.28854
6230.0,3.32471
6235.0,3.28382
6240.0,3.29394
6245.0,3.30967
6250.0,3.29164
6255.0,3.32547
6260.0,3.3034
6265.0,3.28563
6270.0,3.29993
6275.0,3.28826
6280.0,3.31117
6285.0,3.31158
6290.0,3.30578
6295.0,3.28838
6300.0,3.29904
6305.0,0.0137692
6310.0,-0.00733682
6315.0,-0.01288
6320.0,-0.0109482
6325.0,0.00998307
6330.0,0.0115609
6335.0,-0.0149155
6340.0,-0.0116999
6345.0,-0.0146889
6350.0,0.00639697
6355.0,-0.00833438
6360.0,0.00588109
6365.0,0.00602712
6370.0,-0.00268807
6375.0,0.0163454
6380.0,-0.00687131
6385.0,0.00918161
6390.0,-0.0064876
6395.0,-0.00610871
6400.0,-0.00804105
6405.0,0.0118857
6410.0,0.00766786
6415.0,0.00641906
6420.0,0.00468167
6425.0,-0.00262078
6430.0,0.0116779
6435.0,0.00826272
